YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
200708,9888,55139,2,2,"S","WATKINSVILLE",33.8411,-83.4,3350466,8324000
200708,9888,55140,1,0,"N","WATKINSVILLE",33.87,-83.4,3352200,8324000
200708,9888,55141,1,1,"NW","CLEVELAND",34.6102,-83.7624,3436612,8345744
200708,9888,55141,2,1,"SE","CLEVELAND",34.5898,-83.7376,3435388,8344256
200708,9889,55145,1,3,"W","BIGELOW",43.5,-95.7598,4330000,9545588
200707,9890,55146,1,0,"N","GRAND JCT",39.08,-108.55,394800,10833000
200707,9891,55147,1,1,"N","DURANGO",37.2845,-107.88,3717070,10752800
200707,9892,55148,1,3,"NW","MOAB",38.6107,-109.5892,3836642,10935352
200707,9892,55148,2,10,"N","MOAB",38.7246,-109.55,3843476,10933000
200707,9892,55283,1,0,"N","MOAB",38.58,-109.55,3834800,10933000
200707,9893,55149,1,0,"N","GLENWOOD SPGS",39.55,-107.32,3933000,10719200
200707,9893,55149,2,2,"WNW","GLENWOOD SPGS",39.5611,-107.3547,3933666,10721282
200707,9893,55150,1,0,"N","CARBONDALE",39.4,-107.22,3924000,10713200
200707,9894,55152,1,0,"N","BASALT",39.37,-107.03,3922200,1071800
200707,9895,55153,1,1,"E","ASPEN",39.18,-106.7814,3910800,10646884
200707,9895,55153,2,2,"E","ASPEN",39.18,-106.7627,3910800,10645762
200707,9896,55154,1,1,"S","CARBONDALE",39.3855,-107.22,3923130,10713200
200707,9896,55154,2,2,"S","CARBONDALE",39.3711,-107.22,3922266,10713200
200707,9897,55155,1,0,"N","CORTEZ",37.35,-108.58,3721000,10834800
200707,9898,55156,1,22,"ENE","BLANDING",37.7417,-109.1087,3744502,1096522
200708,9902,55157,1,2,"SW","TUCKERTON",39.5796,-74.3565,3934776,7421390
200708,9903,55158,1,0,"N","PARSIPPANY",40.85,-74.42,4051000,7425200
200708,9904,55159,1,6,"ENE","BUCKHEAD RIDGE",27.1532,-80.76,279192,8045600
200708,9906,55160,1,0,"N","CORAL GABLES",25.75,-80.25,2545000,8015000
200708,9906,55161,1,0,"N","MIAMI SHRS",25.87,-80.2,2552200,8012000
200708,9906,55162,1,0,"N","MEDLEY",25.83,-80.32,2549800,8019200
200708,9906,55163,1,0,"N","POMPANO BEACH",26.23,-80.12,2613800,807200
200708,9906,55164,1,2,"S","CORAL GABLES",25.7211,-80.25,2543266,8015000
200708,9907,55165,1,14,"NE","CLEWISTON",26.8631,-80.7597,2651786,8045582
200708,9907,55166,1,10,"NW","CLEWISTON",26.8222,-81.0345,2649332,812070
200708,9908,55175,1,1.24,"W","WEST DIXIE BEND",26.32,-80.22,2619200,8013200
200710,9909,55180,1,2.13,"NNW","RANDOLPH",40.9,-95.579,4054000,9534740
200710,9909,55180,2,3.3,"ENE","SIDNEY",40.7683,-95.5918,4046098,9535508
200710,9909,55180,3,1.83,"NW","RIVERTON",40.7007,-95.5917,4042042,9535502
200710,9909,55180,4,3.18,"SW","RIVERTON",40.6532,-95.6193,4039192,9537158
200710,9909,55197,1,3.41,"N","HEPBURN",40.8992,-95.0043,4053952,95258
200710,9909,55197,2,1.42,"SSE","HEPBURN",40.8299,-94.994,4049794,9459640
200710,9909,55197,3,2.66,"NE","CLARINDA",40.7577,-94.9947,4045462,9459682
200710,9909,55197,4,.86,"NNE","BRADDYVILLE",40.5809,-95.0218,4034854,951308
200710,9909,55197,5,.82,"N","SHAMBAUGH",40.6619,-95.0307,4039714,951842
200710,9909,55200,1,3.48,"SW","RIVERTON",40.6519,-95.625,4039114,9537500
200710,9909,55200,2,2.71,"NNE","HAMBURG",40.6382,-95.6384,4038292,9538304
200710,9909,55200,3,.58,"N","HAMBURG REIDS ARPT",40.5883,-95.6513,4035298,9539078
200710,9909,55200,4,.96,"ENE","HAMBURG REIDS ARPT",40.5857,-95.6332,4035142,9537992
200710,9909,55200,5,2.56,"NE","HAMBURG",40.6299,-95.6212,4037794,9537272
200710,9909,55226,1,.5,"NW","ELLIOTT",41.1551,-95.1768,419306,9510608
200710,9909,55226,2,2,"N","RED OAK",41.049,-95.23,412940,9513800
200710,9909,55226,3,.5,"WNW","RED OAK",41.0228,-95.2389,411368,9514334
200710,9909,55226,4,.5,"SSW","COBURG",40.9133,-95.2837,4054798,9517022
200708,9910,55187,1,20,"ENE","PORT EVERGLADES",26.2107,-79.8324,2612642,7949944
200708,9912,55208,1,.54,"W","HOISINGTON",38.52,-98.78,3831200,9846800
200708,9913,55210,1,2,"N","FOWLER",40.6489,-87.32,4038934,8719200
200708,9913,55213,1,0,"S","MERRILLVILLE",41.48,-87.33,4128800,8719800
200708,9913,55215,1,0,"E","MUNSTER",41.57,-87.52,4134200,8731200
200708,9913,55216,1,0,"E","DYER",41.5,-87.53,4130000,8731800
200708,9913,55217,1,0,"E","HAMMOND",41.58,-87.48,4134800,8728800
200708,9913,55219,1,0,"NE","LOWELL",41.28,-87.42,4116800,8725200
200708,9913,55221,1,0,"N","VALPARAISO",41.47,-87.05,4128200,873000
200708,9913,55224,1,0,"N","THAYER",41.17,-87.33,4110200,8719800
200708,9913,55227,1,0,"SSE","GARY MUNICIPAL ARPT",41.62,-87.42,4137200,8725200
200708,9913,55231,1,0,"S","SCHERERVILLE",41.5,-87.45,4130000,8727000
200708,9913,55232,1,0,"SSE","GARY",41.62,-87.35,4137200,8721000
200708,9913,55233,1,2,"E","VALPARAISO",41.47,-87.0114,4128200,87684
200708,9913,55234,1,0,"N","VALPARAISO MUNI ARPT",41.45,-87,4127000,8700
200708,9913,55235,1,0,"N","ST JOHN",41.45,-87.47,4127000,8728200
200708,9913,56135,1,0,"N","DYER",41.5,-87.53,4130000,8731800
200708,9913,56142,1,0,"N","HAMMOND",41.58,-87.48,4134800,8728800
200708,9913,56142,2,0,"N","HOBART",41.53,-87.23,4131800,8713800
200708,9913,56150,1,5,"W","VALPARAISO",41.47,-87.1465,4128200,878790
200708,9915,55220,1,2.82,"S","SYLVAN GROVE",38.9792,-98.38,3858752,9822800
200708,9915,55222,1,1.38,"S","WILSON",38.8001,-98.47,3848006,9828200
200708,9915,55223,1,7,"SE","RUSSELL",38.8084,-98.7581,3848504,9845486
200708,9915,55225,1,.88,"SW","SYLVAN GROVE",39.011,-98.3916,39660,9823496
200708,9915,56604,1,2,"S","CLAFLIN",38.4911,-98.53,3829466,9831800
200708,9915,56605,1,0,"N","ELLSWORTH",38.73,-98.23,3843800,9813800
200708,9915,56607,1,7,"NW","CHASE",38.4216,-98.4413,3825296,9826478
200710,9916,55230,1,3.95,"NW","BROCK",40.5216,-96.0016,4031296,9696
200710,9916,55230,2,1.41,"WNW","GLEN ROCK",40.4613,-95.9024,4027678,9554144
200710,9916,55230,3,.35,"SSE","NEMAHA",40.3254,-95.6676,4019524,9540056
200710,9916,55230,4,1.48,"SSW","NEMAHA",40.311,-95.6827,4018660,9540962
200710,9916,55230,5,.65,"SE","AUBURN",40.3926,-95.8224,4023556,9549344
200710,9916,55230,6,1.44,"WNW","BROCK",40.4908,-95.9735,4029448,9558410
200710,9916,55237,1,2.37,"E","PERU",40.4746,-95.6854,4028476,9541124
200710,9916,55237,2,2.06,"N","BROWNVILLE",40.4297,-95.6463,4025782,9538778
200710,9916,55237,3,1.26,"SE","BROWNVILLE",40.3855,-95.6353,4023130,9538118
200710,9916,55237,4,2.77,"E","NEMAHA",40.3314,-95.6175,4019884,9537050
200710,9916,55237,5,2.12,"SSE","NEMAHA",40.3005,-95.6593,4018030,9539558
200710,9916,55237,6,1.64,"E","PERU",40.4767,-95.6992,4028602,9541952
200710,9916,55240,1,6.9,"NNE","SHUBERT",40.3193,-95.6216,4019158,9537296
200710,9916,55240,2,6.08,"ENE","BARADA",40.258,-95.476,4015480,9528560
200710,9916,55240,3,6.75,"N","RULO",40.1474,-95.4211,408844,9525266
200710,9916,55240,4,7.2,"ESE","RULO",40.0171,-95.3009,401026,9518054
200710,9916,55240,5,4.94,"SE","RULO",40.0066,-95.3558,40396,9521348
200710,9916,55240,6,1.22,"SSE","RULO",40.0345,-95.419,402070,9525140
200708,9917,55236,1,12,"N","PORT EVERGLADES",26.2735,-80.13,2616410,807800
200708,9047,51442,1,10,"SE","PIPECREEK",29.6178,-98.8124,2937068,9848744
200708,9047,51442,2,15,"NW","MEDINA",29.9533,-99.4268,2957198,9925608
200708,9047,51443,1,0,"N","MARION",29.55,-98.15,2933000,989000
200710,11626,63911,1,.56,"SW","BOWLING GREEN",39.3437,-91.2067,3920622,9112402
200710,11626,63911,2,1.64,"NE","BOWLING GREEN",39.3668,-91.1785,3922008,9110710
200710,11626,63912,1,1.55,"NNE","HILLSBORO",38.2497,-90.5566,3814982,9033396
200710,11626,63913,1,1.11,"S","WRIGHT CITY",38.814,-91.0222,3848840,911332
200710,11626,63949,1,1.14,"WNW","LAKE ST LOUIS",38.806,-90.7497,3848360,9044982
200710,11626,63950,1,.9,"NW","NEW LONDON",39.5888,-91.4126,3935328,9124756
200710,11626,63951,1,1.57,"E","CAP AU GRIS",39.0044,-90.6913,39264,9041478
200710,11626,63952,1,.5,"WNW","HERMANN",38.7036,-91.438,3842216,9126280
200710,11626,63952,2,.4,"NW","HERMANN",38.7038,-91.4355,3842228,9126130
200710,11626,63953,1,.58,"N","BELLFLOWER",39.0082,-91.3685,39492,9122110
200710,11626,63954,1,1.05,"SSW","FLORIDA",39.4652,-91.8043,3927912,9148258
200710,11626,63955,1,3.75,"NW","TULIP",39.3743,-92.2107,3922458,9212642
200710,11626,63955,2,4.6,"SSW","HOLLIDAY",39.4186,-92.1633,3925116,929798
200710,11626,63960,1,4.05,"SE","GRANVILLE",39.5238,-92.0532,3931428,923192
200710,11626,63960,2,3.58,"ENE","GRANVILLE",39.5808,-92.0342,3934848,922052
200710,11626,63961,1,3.67,"E","GRANVILLE",39.5677,-92.0311,3934062,921866
200710,11626,63961,2,4.13,"E","GRANVILLE",39.5687,-92.0225,3934122,921350
200710,11626,63962,1,3.24,"WSW","NORTH FORK",39.5942,-91.9807,3935652,9158842
200710,11626,63962,2,2.52,"W","NORTH FORK",39.619,-91.9773,3937140,9158638
200710,11626,63963,1,0,"N","MADISON",39.47,-92.22,3928200,9213200
200710,11626,63964,1,2.16,"NW","EASTVILLE",38.9746,-92.0548,3858476,923288
200710,11626,63964,2,2.2,"SSE","HATTON",38.999,-92.0209,3859940,921254
200710,11626,63965,1,1.78,"SE","HATTON",39.0093,-92.0102,39558,92612
200710,11626,63965,2,1.8,"SE","HATTON",39.0147,-92.0029,39882,92174
200710,11626,63967,1,0,"N","CALWOOD",38.92,-91.85,3855200,9151000
200710,11626,63967,2,2.44,"ENE","CALWOOD",38.9327,-91.8076,3855962,9148456
200710,11631,63933,1,1.6,"WNW","SILVER CITY",32.7769,-108.2964,3246614,10817784
200710,11632,63935,1,.14,"NNE","WINSTON",33.3518,-107.6489,3321108,10738934
200710,11636,63956,1,15.71,"W","HOVEN",45.22,-100.12,4513200,1007200
200710,11636,63957,1,1.69,"SE","LOWRY",45.31,-99.95,4518600,9957000
200710,11636,63958,1,0,"N","SELBY",45.5,-100.03,4530000,1001800
200710,11636,63959,1,.69,"N","MOUND CITY",45.73,-100.07,4543800,1004200
200710,11637,63966,1,2,"NE","LAWRENCEVILLE",36.7705,-77.8045,3646230,7748270
200710,11638,63970,1,0,"N","NOKOMIS",39.3,-89.28,3918000,8916800
200710,11638,63971,1,0,"N","(BLV)SCOTT AFB BELLE",38.55,-89.85,3833000,8951000
200710,11638,63972,1,0,"N","HIGHLAND",38.73,-89.67,3843800,8940200
200710,11638,63973,1,0,"E","GREENVILLE",38.88,-89.32,3852800,8919200
200710,11638,63974,1,0,"N","GREENVILLE",38.88,-89.32,3852800,8919200
200710,11638,63975,1,2,"S","CARLYLE",38.5911,-89.37,3835466,8922200
200710,11639,63969,1,0,"N","FREDERICKTOWN",37.55,-90.3,3733000,9018000
200710,11641,63976,1,0,"N","MANCELONA",44.9,-85.07,4454000,854200
200710,11641,63977,1,0,"N","ALBA",44.97,-84.98,4458200,8458800
200710,11641,63977,2,8.29,"NE","ALBA",45.0633,-84.8735,453798,8452410
200710,11641,63978,1,2,"SW","MC BAIN",44.1795,-85.2486,4410770,8514916
200710,11641,63979,1,12.1,"SSE","GRAYLING",44.51,-84.6,4430600,8436000
200710,11641,63980,1,2.29,"NNE","EMPIRE ARPT",44.81,-85.98,4448600,8558800
200710,11641,63981,1,3,"E","GAYLORD",45.03,-84.6186,451800,8437116
200710,11641,63982,1,2.97,"W","WELLSTON",44.22,-86.01,4413200,86600
200710,11641,63983,1,0,"N","CADILLAC",44.25,-85.4,4415000,8524000
200710,11641,63984,1,0,"N","SHERMAN",44.42,-85.7,4425200,8542000
200710,11641,63985,1,10.23,"SSE","GRAYLING",44.5406,-84.5989,4432436,8435934
200710,11641,63986,1,0,"N","GLEN ARBOR",44.9,-86,4454000,8600
200710,11641,63987,1,1.19,"NW","NORTHPORT",45.14,-85.62,458400,8537200
200710,11641,63988,1,2.53,"NE","CHARLEVOIX",45.35,-85.22,4521000,8513200
200710,11641,63989,1,.85,"SE","(TVC)TRAVERSE CITY A",44.74,-85.57,4444400,8534200
200710,11641,63990,1,1.97,"E","LUZERNE",44.62,-84.23,4437200,8413800
200710,11641,63991,1,0,"N","RED OAK",44.7,-84.28,4442000,8416800
200710,11641,63992,1,0,"N","KEWADIN",44.93,-85.37,4455800,8522200
200710,11641,63993,1,5,"N","MIO",44.7224,-84.13,4443344,847800
200710,11641,63994,1,3.41,"W","EAST JORDAN",45.17,-85.19,4510200,8511400
200710,11641,63995,1,1.47,"E","MC GINN",44.8,-83.79,4448000,8347400
200710,11641,63998,1,3.2,"SE","GAYLORD",45,-84.63,4500,8437800
200710,11641,63999,1,0,"N","CADILLAC",44.25,-85.4,4415000,8524000
200710,11641,64000,1,.99,"W","BUCKEYE",43.95,-84.45,4357000,8427000
200710,11641,64001,1,6.5,"N","HUBBARD LAKE",44.9741,-83.58,4458446,8334800
200710,11641,64001,2,5,"WNW","OSSINEKE",44.9477,-83.5144,4456862,8330864
200710,11641,64003,1,3.5,"SSE","LYON MANOR",44.4232,-84.7029,4425392,8442174
200710,11641,64006,1,4.5,"W","TOWER",45.35,-84.3927,4521000,8423562
200710,11641,64006,2,0,"N","BLACK LAKE",45.47,-84.27,4528200,8416200
200710,11641,64008,1,4.2,"WNW","LACHINE",45.1033,-83.8096,456198,8348576
200710,11641,64008,2,1.8,"NW","LONG RAPIDS",45.1484,-83.7561,458904,8345366
200710,11641,64011,1,.2,"S","CROFTON",44.6671,-85.23,4440026,8513800
200710,11641,64011,2,1,"WSW","KALKASKA",44.7245,-85.1888,4443470,8511328
200710,11641,64012,1,2,"NW","LUZERNE",44.6405,-84.2988,4438430,8417928
200710,11641,64012,2,7.5,"N","MIO",44.7586,-84.13,4445516,847800
200710,11641,64021,1,2.5,"SW","LYON MANOR",44.4444,-84.7658,4426664,8445948
200710,11641,64022,1,7.41,"ESE","COMINS",44.7756,-83.9028,4446536,8354168
200710,11641,64022,2,7.98,"E","COMINS",44.7843,-83.8887,4447058,8353322
200710,11641,64023,1,3.49,"WSW","MC GINN",44.7846,-83.8877,4447076,8353262
200710,11641,64023,2,6.2,"NNW","CURRAN",44.8029,-83.8484,4448174,8350904
200710,11641,64025,1,4.39,"NNW","HUBBARD LAKE",44.9383,-83.6155,4456298,8336930
200710,11641,64025,2,4.51,"NNW","HUBBARD LAKE",44.9417,-83.6097,4456502,8336582
200710,11642,63996,1,0,"N","(WAL)WALLOPS IS",37.85,-75.48,3751000,7528800
200710,11642,63997,1,0,"N","AMELIA",37.33,-77.98,3719800,7758800
200710,11642,64002,1,0,"N","LAWRENCEVILLE",36.75,-77.83,3645000,7749800
200710,11642,64004,1,0,"N","RUTHER GLEN",37.92,-77.47,3755200,7728200
200710,11642,64005,1,0,"N","CHARLES CITY",37.33,-77.07,3719800,774200
200710,11642,64007,1,0,"N","CHESAPEAKE",36.82,-76.27,3649200,7616200
200710,11642,64009,1,0,"N","MIDLOTHIAN",37.5,-77.65,3730000,7739000
200710,11642,64010,1,0,"N","COLONIAL HGTS",37.25,-77.42,3715000,7725200
200710,11642,64165,1,0,"N","CUMBERLAND",37.48,-78.25,3728800,7815000
200710,11642,64166,1,0,"N","CARSON",37.03,-77.4,371800,7724000
200710,11642,64167,1,0,"N","EMPORIA",36.68,-77.53,3640800,7731800
200710,11642,64168,1,0,"N","TAPPAHANNOCK",37.93,-76.87,3755800,7652200
200710,11642,64169,1,0,"N","PALMYRA",37.87,-78.28,3752200,7816800
200710,11642,64170,1,0,"N","FRANKLIN",36.67,-76.92,3640200,7655200
200710,11642,64171,1,0,"N","GLOUCESTER",37.42,-76.53,3725200,7631800
200710,11642,64172,1,0,"N","GOOCHLAND",37.68,-77.88,3740800,7752800
200710,11642,64173,1,0,"N","PURDY",36.82,-77.58,3649200,7734800
200710,11642,64174,1,0,"N","HAMPTON",37.02,-76.35,371200,7621000
200710,11642,64175,1,0,"N","FARRINGTON",37.73,-77.58,3743800,7734800
200710,11642,64176,1,0,"N","RICHMOND HGTS",37.47,-77.4,3728200,7724000
200710,11642,64177,1,0,"N","HOPEWELL",37.3,-77.3,3718000,7718000
200710,11642,64178,1,0,"N","ISLE OF WIGHT",36.9,-76.7,3654000,7642000
200710,11642,64179,1,0,"N","JAMESTOWN",37.2,-76.78,3712000,7646800
200710,11642,64180,1,0,"N","LITTLE PLYMOUTH",37.63,-76.8,3737800,7648000
200710,11642,64181,1,0,"N","WEST PT",37.53,-76.8,3731800,7648000
200710,11642,64182,1,0,"N","KILMARNOCK",37.72,-76.38,3743200,7622800
200710,11642,64183,1,0,"N","LOUISA",38.02,-78,381200,7800
200710,11642,64184,1,0,"N","LUNENBURG",36.95,-78.27,3657000,7816200
200710,11642,64185,1,0,"N","MATHEWS",37.43,-76.33,3725800,7619800
200710,11642,64186,1,0,"N","SOUTH HILL",36.73,-78.13,3643800,787800
200710,11642,64189,1,0,"N","URBANNA",37.63,-76.58,3737800,7634800
200710,11642,64189,2,1,"N","URBANNA",37.6445,-76.58,3738670,7634800
200710,11642,64190,1,0,"N","NEW KENT",37.52,-76.98,3731200,7658800
200710,11642,64191,1,0,"N","NEWPORT NEWS",36.98,-76.42,3658800,7625200
200710,11642,64192,1,0,"N","NORFOLK NAS",36.93,-76.28,3655800,7616800
200708,10586,58952,1,2.15,"SSW","PROTECTION",37.17,-99.49,3710200,9929400
200708,10586,58954,1,2.08,"S","PROTECTION",37.17,-99.48,3710200,9928800
200708,10586,58955,1,2.58,"ENE","DILLWYN",37.99,-98.79,3759400,9847400
200708,10586,58956,1,2.77,"S","PROTECTION",37.16,-99.48,379600,9928800
200708,10586,58957,1,1.49,"SSW","ST JOHN",38,-98.76,3800,9845600
200708,10586,58958,1,2.77,"S","PROTECTION",37.16,-99.48,379600,9928800
200710,10634,62467,1,.51,"W","PLAINWELL",42.45,-85.64,4227000,8538400
200710,10634,62468,1,.51,"W","HASTINGS",42.65,-85.29,4239000,8517400
200710,10634,62469,1,.85,"NE","VESTABURG",43.41,-84.91,4324600,8454600
200710,10634,62470,1,.85,"NE","VESTABURG",43.41,-84.91,4324600,8454600
200710,10634,62471,1,1.02,"W","PORTAGE",42.2,-85.59,4212000,8535400
200710,10634,62472,1,1.22,"SW","MT PLEASANT ARPT",43.61,-84.75,4336600,8445000
200710,10634,62473,1,1.23,"SE","HOLLAND",42.77,-86.1,4246200,866000
200710,10634,62474,1,.51,"E","SARANAC",42.93,-85.21,4255800,8512600
200710,10634,62475,1,1.23,"SE","HOLLAND",42.77,-86.1,4246200,866000
200710,10634,62476,1,4.13,"W","VANTOWN",42.61,-84.3,4236600,8418000
200710,10634,62476,2,4.62,"NNW","BELL OAK",42.79,-84.21,4247400,8412600
200710,10634,62477,1,.69,"S","DIGHTON",44.07,-85.33,444200,8519800
200710,10634,62478,1,2.14,"WSW","FROST CORNERS",42.82,-84.92,4249200,8455200
200710,10634,62479,1,0,"N","KENT CORNER",42.87,-84.97,4252200,8458200
200710,10634,62480,1,3.09,"ESE","RIVERDALE ARPT",43.42,-84.79,4325200,8447400
200710,10634,62481,1,1.22,"SW","MT PLEASANT ARPT",43.61,-84.75,4336600,8445000
200710,10634,62482,1,.86,"SE","GRAND HAVEN",43.06,-86.22,433600,8613200
200710,10634,62483,1,2.07,"S","GRAND HAVEN ARPT",43,-86.2,4300,8612000
200710,10634,62484,1,1.02,"W","MATTAWAN ARPK",42.2,-85.82,4212000,8549200
200710,10634,62485,1,.69,"N","WAVERLY",42.81,-86.08,4248600,864800
200710,10634,62486,1,1.22,"SW","TALLMADGE",42.97,-85.85,4258200,8551000
200710,10634,62487,1,1.01,"E","MUSKEGON LAKE",43.23,-86.26,4313800,8615600
200710,10634,62488,1,.69,"N","WAVERLY",42.81,-86.08,4248600,864800
200710,10634,62489,1,.86,"SE","NUNICA ARPT",43.07,-86.09,434200,865400
200710,10634,62490,1,.86,"NW","ROBINSON",42.99,-86.08,4259400,864800
200710,10634,62491,1,4.08,"ESE","TWIN LAKE",43.34,-86.1,4320400,866000
200710,10634,62492,1,1.66,"ENE","MICHILLINDA",43.34,-86.35,4320400,8621000
200710,10634,62493,1,2.87,"WNW","NORTH MUSKEGON",43.27,-86.32,4316200,8619200
200710,10634,62494,1,1,"W","HOLTON",43.42,-86.1,4325200,866000
200710,10634,62495,1,1.38,"N","CANADA CORNERS",43.25,-85.85,4315000,8551000
200710,10634,62496,1,2.05,"SE","HARRISBURG",43.16,-85.85,439600,8551000
200710,10634,62497,1,1.71,"SW","RAVENNA STREAMS ARPK",43.25,-85.97,4315000,8558200
200710,10634,62498,1,3.77,"NNE","LAKEWOOD CLUB",43.43,-86.22,4325800,8613200
200710,10634,62499,1,0,"N","KENT CITY",43.22,-85.75,4313200,8545000
200710,10634,62500,1,1.22,"SE","BALMONT",43.07,-85.6,434200,8536000
200710,10634,62501,1,2.44,"SW","EVANS",43.16,-85.49,439600,8529400
200710,10634,62502,1,.86,"SE","SPARTA",43.16,-85.71,439600,8542600
200710,10634,62503,1,3.15,"NNW","BELMONT",43.16,-85.61,439600,8536600
200710,10634,62504,1,1.47,"NNW","CASTLE PARK",42.77,-86.21,4246200,8612600
200710,10634,62505,1,0,"N","CEDAR SPGS",43.22,-85.55,4313200,8533000
200710,10634,62506,1,1.71,"SW","PINE CREEK",42.81,-86.17,4248600,8610200
200710,10634,62507,1,2.95,"NNE","WATSON CORNERS",42.57,-85.68,4234200,8540800
200710,10634,62508,1,.69,"N","SAND LAKE",43.29,-85.52,4317400,8531200
200710,10634,62509,1,2.12,"WNW","MORLEY",43.49,-85.49,4329400,8529400
200710,10634,62510,1,.69,"S","AMBLE",43.42,-85.38,4325200,8522800
200710,10634,62511,1,2.05,"NW","TRUFANT",43.34,-85.38,4320400,8522800
200710,10634,62512,1,1.71,"NE","EDGERTON",43.22,-85.45,4313200,8527000
200710,10634,62513,1,1.38,"N","ALTONA",43.55,-85.32,4333000,8519200
200710,10634,62514,1,.69,"N","MORLEY",43.49,-85.45,4329400,8527000
200710,10634,62515,1,1.47,"NNW","LANGSTON",43.34,-85.26,4320400,8515600
200710,10634,62516,1,.86,"SE","KEELER",42.11,-86.16,426600,869600
200710,10634,62517,1,3.15,"NNE","SPARTA ARPT",43.17,-85.64,4310200,8538400
200710,10634,62518,1,2.04,"SW","DOVER",43.86,-84.78,4351600,8446800
200710,10634,62519,1,2.11,"WSW","VERNON CITY",43.77,-84.79,4346200,8447400
200710,10634,62520,1,4.49,"E","BRINTON",43.77,-84.91,4346200,8454600
200710,10634,62521,1,1.65,"WNW","LAKE",43.86,-85.03,4351600,851800
200710,10634,62522,1,4.16,"W","DECATUR",42.11,-86.05,426600,863000
200710,10634,62523,1,1.02,"E","MIDLAND PARK",42.38,-85.36,4222800,8521600
200710,10634,62524,1,1.47,"SSW","WESTWOOD",42.3,-85.59,4218000,8535400
200710,10634,62525,1,1.02,"E","SPRINGPORT",42.38,-84.66,4222800,8439600
200710,10634,62526,1,1.23,"NW","RICHLAND",42.38,-85.47,4222800,8528200
200710,10634,62527,1,1.54,"W","TEXAS CORNERS",42.2,-85.71,4212000,8542600
200710,10634,62528,1,.69,"N","ASSYRIA",42.48,-85.13,4228800,857800
200710,10634,62529,1,.69,"N","ASSYRIA",42.48,-85.13,4228800,857800
200710,10634,62530,1,1.47,"SSE","STANLEY CORNERS",42.2,-85.12,4212000,857200
200710,10634,62531,1,2.63,"WNW","POTTERVILLE",42.64,-84.78,4238400,8446800
200710,10634,62532,1,1.23,"NW","GRESHAM",42.64,-84.9,4238400,8454000
200710,10634,62533,1,1.53,"E","RIVES JCT",42.38,-84.42,4222800,8425200
200710,10634,62534,1,.51,"E","BUNKER HILL CENTER",42.47,-84.31,4228200,8418600
200710,10634,62535,1,2.13,"SSW","NORTH AURELIUS",42.55,-84.54,4233000,8432400
200710,10634,62536,1,.86,"NW","TOMPKINS CENTER",42.38,-84.54,4222800,8432400
200710,10634,62537,1,.86,"NW","DANSVILLE",42.56,-84.31,4233600,8418600
200710,10634,62538,1,1.23,"SW","HOLLAND",42.77,-86.14,4246200,868400
200710,10634,62539,1,1.47,"NNW","BERLAMONT",42.4,-86.01,4224000,86600
200710,10634,62540,1,2.15,"ESE","BELLEVUE",42.44,-84.98,4226400,8458800
200709,10635,59204,1,0,"N","ELM SPGS",36.2,-94.23,3612000,9413800
200709,10635,59205,1,0,"N","BELLA VISTA",36.43,-94.23,3625800,9413800
200709,10636,59206,1,0,"N","TULSA",36.15,-95.95,369000,9557000
200709,10636,59207,1,2,"E","BROKEN ARROW",36.05,-95.7442,363000,9544652
200709,10636,59208,1,3,"S","COLLINSVILLE",36.3266,-95.83,3619596,9549800
200709,10636,59209,1,0,"N","OILTON",36.08,-96.58,364800,9634800
200709,10636,59210,1,0,"N","TALALA",36.53,-95.68,3631800,9540800
200709,10637,59211,1,0,"N","SALLISAW",35.47,-94.8,3528200,9448000
200709,10638,59227,1,0,"N","LOCKPORT",41.6,-88.05,4136000,883000
200709,10640,59231,1,0,"N","FT SMITH",35.38,-94.42,3522800,9425200
200709,10640,59232,1,0,"N","VAN BUREN",35.43,-94.35,3525800,9421000
200709,10640,59233,1,0,"N","GREENWOOD",35.22,-94.27,3513200,9416200
200709,10641,59235,1,0,"N","MUSKOGEE",35.75,-95.37,3545000,9522200
200709,10641,59236,1,9,"SW","HEAVENER",34.788,-94.7121,3447280,9442726
200709,10641,59236,2,0,"N","BIG CEDAR",34.65,-94.67,3439000,9440200
200709,10641,59237,1,3,"E","CORINNE",34.18,-95.2276,3410800,9513656
200709,10641,59238,1,0,"N","HARTSHORNE",34.83,-95.53,3449800,9531800
200709,10642,59239,1,1,"N","SOBOL",34.1645,-95.22,349870,9513200
200709,10642,59240,1,1,"N","SOBOL",34.1645,-95.22,349870,9513200
200709,10642,59241,1,2,"WSW","SOBOL",34.1389,-95.2523,348334,9515138
200709,10642,59242,1,2,"SW","APPLE",34.1096,-95.4447,346576,9526682
200709,10642,59243,1,0,"N","MESSER",34.08,-95.48,344800,9528800
200709,10643,59244,1,4,"N","WELCH",36.9278,-95.1,3655668,956000
200709,10643,59245,1,1,"E","MIAMI",36.88,-94.8619,3652800,9451714
200709,10643,59246,1,1,"W","WESTVILLE",35.98,-94.5879,3558800,9435274
200709,10643,59247,1,0,"N","COOKSON",35.7,-94.97,3542000,9458200
200709,10644,59248,1,.51,"E","BELLE PLAINE",41.9,-92.27,4154000,9216200
200709,10644,59249,1,.86,"SW","VAN HORNE",42.01,-92.09,42600,925400
200709,10644,59250,1,1.38,"S","VINTON",42.15,-92.03,429000,921800
